IL%,LCD (Å)-C,PLD (Å)-C,LCD/PLD,Density (g/cm3)-C,Porosity-C,PV (cm3/g)-C,C%-C,H%-C,N%-C,O%-C,Metal%-C,Halogen%-C,Metalloids%-C,Ametal%-C,TDU-C,DU-C,MP-C,OtoM-C,CO2 Qst ,CO2 Uptake (mol/kg)-C-1 bar-Single
1.87,10.80975,9.01277,1.19938154418675,0.589798,0.75902,1.28692,53.109243697479,33.5294117647059,1.51260504201681,8.73949579831933,2.6890756302521,0.336134453781513,0.0840336134453782,0,433.5,0.685917721518987,0.0506329113924051,3.25,12.9747918255,0.8870867828
1.87,11.0796,9.00007,1.23105709177818,0.589891,0.75886,1.28644,53.109243697479,33.5294117647059,1.51260504201681,8.73949579831933,2.6890756302521,0.336134453781513,0.0840336134453782,0,433.5,0.685917721518987,0.0506329113924051,3.25,12.9339036374,0.9280499935
1.87,11.63304,8.54351,1.36162303315616,0.587837,0.75608,1.28621,53.109243697479,33.5294117647059,1.51260504201681,8.73949579831933,2.6890756302521,0.336134453781513,0.0840336134453782,0,433.5,0.685917721518987,0.0506329113924051,3.25,13.5333045534,1.02828247
1.87,11.07115,8.98407,1.2323089646452,0.590891,0.75792,1.28267,53.109243697479,33.5294117647059,1.51260504201681,8.73949579831933,2.6890756302521,0.336134453781513,0.0840336134453782,0,433.5,0.685917721518987,0.0506329113924051,3.25,12.7379455059,0.8814080178
12.38,7.29207,6.24842,1.16702622422949,0.990119,0.58772,0.593585,43.956043956044,34.6153846153846,5.49450549450549,10.989010989011,2.1978021978022,2.1978021978022,0.549450549450549,0,583,0.607291666666667,0.05,5,23.1606111127,2.377678062
3.28,7.91756,6.4663,1.22443437514498,0.889803,0.60222,0.676802,49.0956072351421,39.1472868217054,0.258397932816538,9.30232558139535,1.55038759689922,0.516795865633075,0.129198966408269,0,915,0.601973684210526,0.0315789473684211,6,27.4387464443,3.3300636318
8.64,7.30426,2.18783,3.33858663607319,1.38587,0.44454,0.320766,36.6412213740458,39.3129770992366,6.87022900763359,12.2137404580153,3.05343511450382,1.52671755725191,0.381679389312977,0,268,0.465277777777778,0.0833333333333333,4,27.1953750555,0.5167761374
8.64,7.28306,2.16317,3.36684587896467,1.38963,0.44166,0.317826,36.6412213740458,39.3129770992366,6.87022900763359,12.2137404580153,3.05343511450382,1.52671755725191,0.381679389312977,0,268,0.465277777777778,0.0833333333333333,4,22.6306536565,0.4324481108
8.64,7.29669,2.12278,3.43732746681239,1.3846,0.43972,0.31758,36.6412213740458,39.3129770992366,6.87022900763359,12.2137404580153,3.05343511450382,1.52671755725191,0.381679389312977,0,268,0.465277777777778,0.0833333333333333,4,25.908507328,0.6034071902
2.37,10.1521,5.56787,1.82333639255227,0.998414,0.56364,0.564535,43.0528375733855,39.041095890411,4.89236790606654,11.7416829745597,0.782778864970646,0.391389432485323,0.0978473581213307,0,963,0.547159090909091,0.0181818181818182,15,35.2204313729,0.5828099202
14.76,7.86024,4.03709,1.94700638331075,1.07188,0.59648,0.556481,53.3333333333333,14.2857142857143,1.9047619047619,22.8571428571429,2.85714285714286,3.80952380952381,0.952380952380952,0,389,0.868303571428571,0.0535714285714286,8,27.5760915763,3.9113918705
14.53,6.94356,3.829,1.81341342387046,1.13593,0.57244,0.50394,43.4108527131783,30.2325581395349,1.55038759689922,18.6046511627907,2.32558139534884,3.10077519379845,0.775193798449612,0,293,0.654017857142857,0.0535714285714286,8,27.748793191,4.3729770338
19.99,5.92125,1.77907,3.3282838786557,1.43708,0.40056,0.278732,50.5747126436782,17.2413793103448,9.19540229885057,13.7931034482759,3.44827586206897,4.59770114942529,1.14942528735632,0,585,0.830965909090909,0.0681818181818182,4,33.5107216982,0.4686330335
4.82,10.4416,7.37714,1.41539946374882,0.920426,0.55766,0.605871,49.2424242424242,39.2045454545455,7.1969696969697,0,1.13636363636364,0.757575757575758,0.189393939393939,2.27272727272727,627,0.602884615384615,0.0230769230769231,0,20.8633552018,1.2935176584
6.66,14.92012,11.41888,1.3066185124986,0.390774,0.83674,2.14124,50.2994011976048,33.2335329341317,2.9940119760479,9.58083832335329,2.39520958083832,1.19760479041916,0.29940119760479,0,451,0.671130952380952,0.0476190476190476,4,11.7907937787,0.9777935483
6.66,15.2632,14.48838,1.05347871880776,0.377367,0.84376,2.23591,50.2994011976048,33.2335329341317,2.9940119760479,9.58083832335329,2.39520958083832,1.19760479041916,0.29940119760479,0,451,0.671130952380952,0.0476190476190476,4,12.4972086341,0.9546311194
5.21,11.06987,10.13701,1.09202516323847,0.484342,0.79262,1.63649,49.3150684931507,32.648401826484,7.76255707762557,7.30593607305936,1.82648401826484,0.91324200913242,0.228310502283105,0,579,0.670138888888889,0.037037037037037,4,13.8250468109,1.4275937964
5.21,10.7041,9.83524,1.08834151479781,0.48886,0.79256,1.62124,49.3150684931507,32.648401826484,7.76255707762557,7.30593607305936,1.82648401826484,0.91324200913242,0.228310502283105,0,579,0.670138888888889,0.037037037037037,4,14.4441408898,1.4511570148
5.21,9.56032,7.67295,1.24597710137561,0.521807,0.78178,1.49822,49.3150684931507,32.648401826484,7.76255707762557,7.30593607305936,1.82648401826484,0.91324200913242,0.228310502283105,0,579,0.670138888888889,0.037037037037037,4,14.263957028,1.4862352248
8.31,6.84279,4.55377,1.5026648249692,1.06341,0.55424,0.521189,42.0289855072464,35.8695652173913,9.42028985507246,8.69565217391304,2.17391304347826,1.44927536231884,0.36231884057971,0,799,0.573994252873563,0.0517241379310345,4,23.8242601589,2.6261141526
3.47,12.1628,7.94976,1.52995813710099,0.623905,0.77618,1.24407,34.3642611683849,41.0652920962199,0.343642611683849,17.8694158075601,5.49828178694158,0.687285223367698,0.171821305841924,0,81.5,0.4075,0.16,3.25,12.1640382592,0.434345075
3.52,12.3479,7.93508,1.5561153762785,0.6165,0.78768,1.27766,41.1522633744856,29.4238683127572,0.411522633744856,21.3991769547325,6.5843621399177,0.823045267489712,0.205761316872428,0,129.5,0.6475,0.16,3.25,11.4017943992,0.4193840282
0.95,8.69785,7.20402,1.20736061254688,2.73793,0.50164,0.183219,19.6382428940568,18.4754521963824,6.45994832041344,38.2428940568475,15.5038759689922,0.516795865633075,0.129198966408269,1.03359173126615,323,0.53125,0.789473684210526,2.46666666666667,33.2894574169,0.8488313142
1.24,14.37161,9.52614,1.50864988337354,0.820248,0.64478,0.786079,43.7467294610152,37.519623233909,3.87231815803244,12.2448979591837,2.35478806907378,0.209314495028781,0.0523286237571952,0,478.5,0.572368421052632,0.0538277511961723,5.2,22.0927971901,2.0414762035
11.99,7.94103,7.22308,1.09939665627405,0.977863,0.58956,0.602906,41.7582417582418,32.4175824175824,12.0879120879121,8.79120879120879,2.1978021978022,2.1978021978022,0.549450549450549,0,280,0.614035087719298,0.0526315789473684,4,24.2538279167,2.923372828
0.52,26.29896,9.07771,2.89709188771177,0.579608,0.8221,1.41837,44.2009132420091,9.45205479452055,0.091324200913242,26.3013698630137,6.57534246575342,0.182648401826484,0.045662100456621,13.1506849315068,865.5,0.894111570247934,0.148760330578512,4,18.4532935071,2.0589093438
0.4,26.23192,8.98152,2.92065485574825,0.752492,0.82134,1.09149,44.2009132420091,9.45205479452055,0.091324200913242,26.3013698630137,6.57534246575342,0.182648401826484,0.045662100456621,13.1506849315068,865.5,0.894111570247934,0.148760330578512,4,15.7341513646,1.1002690333
1.51,10.09735,8.73086,1.15651264594782,0.865678,0.70232,0.811295,46.780303030303,16.7613636363636,0.189393939393939,30.6818181818182,5.11363636363636,0.378787878787879,0.0946969696969697,0,812,0.821862348178138,0.109311740890688,6,17.630077691,2.5378376814
2.75,11.89704,7.38869,1.61016905567834,0.811893,0.6668,0.82129,39.4936708860759,35.3164556962025,12.4050632911392,8.10126582278481,3.0379746835443,1.51898734177215,0.126582278481013,0,691,0.553685897435897,0.0769230769230769,2.66666666666667,24.4713303826,1.0528764058
0.68,15.05723,6.21848,2.4213682443298,0.690429,0.76942,1.11441,52.5523012552301,20.7112970711297,4.10041841004184,16.0669456066946,6.35983263598326,0.167364016736402,0.0418410041841004,0,1009.5,0.803742038216561,0.121019108280255,2.52631578947368,13.1656379138,1.3445910947
4.74,13.00069,7.8833,1.64914312534091,0.692852,0.77504,1.11862,50.3067484662577,23.0061349693252,4.29447852760736,16.5644171779141,4.29447852760736,1.22699386503067,0.306748466257669,0,1013,0.772103658536585,0.0853658536585366,3.85714285714286,12.76126122,0.7861400696
3.42,13.23116,7.48961,1.76660199930303,0.772506,0.72096,0.933274,34.8432055749129,36.0627177700348,22.6480836236934,0,5.57491289198606,0.696864111498258,0.174216027874564,0,194,0.485,0.16,0,14.2383968052,0.7176120085
12.06,11.56529,9.47619,1.220457800023,1.15528,0.6017,0.520827,51.3888888888889,27.0833333333333,6.94444444444444,4.16666666666667,2.77777777777778,2.77777777777778,0.694444444444444,4.16666666666667,764,0.737451737451737,0.0540540540540541,1.5,24.3398938527,0.9970142092
5.68,17.92022,13.90431,1.28882483201252,0.667263,0.7065,1.0588,55.3846153846154,31.5384615384615,3.58974358974359,3.07692307692308,1.02564102564103,4.1025641025641,0.256410256410256,1.02564102564103,310,0.717592592592593,0.0185185185185185,3,22.1435088215,1.350410846
0.52,20.89957,12.46101,1.6771971132356,0.553021,0.7585,1.37156,50.2827316224445,37.9077859939104,0.0434971726837756,8.35145715528491,2.26185297955633,1.13092648977816,0.0217485863418878,0,1441.5,0.62348615916955,0.0449826989619377,3.69230769230769,19.7768306136,1.6710068985
0.48,20.38401,12.03953,1.69309017876944,0.626919,0.74796,1.19307,48.2672233820459,36.3883089770355,0.0417536534446764,12.0250521920668,2.17118997912317,1.08559498956159,0.0208768267223382,0,1441.5,0.62348615916955,0.0449826989619377,5.53846153846154,25.9926933623,1.9765016184
0.52,21.62458,12.8634,1.68109364553695,0.540428,0.76856,1.42213,49.7632371932845,37.5161429186397,0.0430477830391735,10.3314679294016,2.23848471803702,0.086095566078347,0.0215238915195867,0,1441.5,0.62348615916955,0.0449826989619377,4.61538461538461,25.8764177715,2.5085901275
0.54,11.96272,9.22491,1.29678446727394,0.942536,0.7623,0.808776,34.8717948717949,25.3846153846154,19.7948717948718,0,9.84615384615385,5.12820512820513,0.0512820512820513,4.92307692307692,433.5,0.6375,0.282352941176471,0,14.1005254008,0.6541485121
4.24,9.38574,6.79856,1.38054823374362,0.701762,0.68062,0.969872,80.6930693069307,3.71287128712871,0.495049504950495,11.8811881188119,1.98019801980198,0.99009900990099,0.247524752475248,0,1275,0.977760736196319,0.0245398773006135,6,16.4293071281,1.585792133
4.18,10.38534,6.73543,1.54189710233794,0.719436,0.66612,0.925891,80.2955665024631,3.69458128078818,0.492610837438424,11.8226600985222,2.46305418719212,0.985221674876847,0.246305418719212,0,1275,0.977760736196319,0.0306748466257669,4.8,17.5702068882,1.4536558023
5.59,15.41425,6.04306,2.550735885462,1.04342,0.64498,0.618139,30.7142857142857,13.9285714285714,35,12.8571428571429,4.64285714285714,2.5,0.357142857142857,0,533,0.774709302325581,0.151162790697674,2.76923076923077,15.9723159504,0.5473554458
10.78,8.50034,5.42604,1.56658262747787,1.0111,0.5931,0.586587,45.8333333333333,32.8125,3.125,12.5,2.08333333333333,3.125,0.520833333333333,0,340,0.643939393939394,0.0454545454545455,6,21.9108437047,2.3476457025
0.91,8.95571,7.8404,1.14225167083312,1.05838,0.49858,0.47108,32.9524954900782,52.4052916416115,1.98436560432953,9.62116656644618,0.962116656644618,0.120264582080577,0.0300661455201443,1.92423331328924,450,0.20529197080292,0.0291970802919708,10,20.6935667331,0.3451023875
14.29,8.7139,2.96036,2.94352713859125,1.21322,0.52552,0.43316,43.0769230769231,20.7692307692308,1.53846153846154,27.6923076923077,3.07692307692308,3.07692307692308,0.769230769230769,0,511,0.760416666666667,0.0714285714285714,9,24.7273520292,1.6147875674
0.87,9.20346,6.51384,1.41290851479312,0.911804,0.65584,0.719277,47.9697828139754,27.9036827195467,17.0915958451369,3.39943342776204,1.69971671388102,1.88857412653447,0.0472143531633617,0,721.5,0.710137795275591,0.0354330708661417,2,17.4760207399,1.462771542
8.23,7.28864,2.19544,3.31989942790511,1.7083,0.40546,0.237347,33.6448598130841,33.1775700934579,15.8878504672897,11.214953271028,3.73831775700935,1.86915887850467,0.467289719626168,0,293,0.508680555555556,0.111111111111111,3,39.2444637595,1.4438333883
11.05,9.30216,6.24705,1.48904843085937,0.834179,0.70854,0.849386,39.7163120567376,21.9858156028369,1.41843971631206,22.6950354609929,4.9645390070922,2.83687943262411,0.709219858156028,5.67375886524823,325,0.725446428571429,0.125,4.57142857142857,16.7867394678,1.6294018363
5.94,9.0134,7.41469,1.21561386922447,0.856057,0.615,0.71841,41.2556053811659,42.8251121076233,5.82959641255605,1.79372197309417,0.896860986547085,6.2780269058296,1.12107623318386,0,709,0.481657608695652,0.0217391304347826,2,24.5868127346,1.661411024
2.4,11.11497,8.76618,1.2679376877956,0.720202,0.71724,0.995887,52.5059665871122,30.4295942720764,0.238663484486874,12.4105011933174,3.81861575178998,0.477326968973747,0.119331742243437,0,313.5,0.7125,0.0727272727272727,3.25,19.1061240602,1.7995005662
3.19,5.42508,3.71993,1.45838228138702,2.05836,0.48692,0.236557,42.4581005586592,26.536312849162,9.49720670391061,8.93854748603352,4.46927374301676,7.82122905027933,0.279329608938547,0,314.5,0.68969298245614,0.105263157894737,2,29.6921736056,2.0527207857
3.2,5.51934,3.75145,1.47125511468899,2.07747,0.48076,0.231416,44.4444444444444,23.0994152046784,9.94152046783626,9.35672514619883,4.67836257309941,8.18713450292398,0.292397660818713,0,338.5,0.742324561403509,0.105263157894737,2,29.8621990644,2.0744628251
3.2,5.63563,3.70405,1.52147784182179,2.06934,0.48512,0.234432,44.4444444444444,23.0994152046784,9.94152046783626,9.35672514619883,4.67836257309941,8.18713450292398,0.292397660818713,0,338.5,0.742324561403509,0.105263157894737,2,29.693445226,2.0811188688
3.2,5.61417,3.69986,1.51740065840329,2.06842,0.48444,0.234208,44.4444444444444,23.0994152046784,9.94152046783626,9.35672514619883,4.67836257309941,8.18713450292398,0.292397660818713,0,338.5,0.742324561403509,0.105263157894737,2,29.3484004134,2.0846283441
3.2,5.65225,3.69757,1.52863907917903,2.07321,0.48474,0.233811,44.4444444444444,23.0994152046784,9.94152046783626,9.35672514619883,4.67836257309941,8.18713450292398,0.292397660818713,0,338.5,0.742324561403509,0.105263157894737,2,30.9411493997,2.110491946
1.62,6.36979,5.89541,1.08046598964279,2.04957,0.54144,0.264172,45.2599388379205,21.8654434250765,10.0917431192661,9.78593272171254,4.89296636085627,7.95107033639144,0.152905198776758,0,674.5,0.759572072072072,0.108108108108108,2,25.5541700932,1.6836331046
3.43,7.31637,2.12979,3.43525417998958,1.79193,0.38024,0.212196,48.5943775100402,28.3132530120482,4.01606425702811,14.4578313253012,3.6144578313253,0.803212851405622,0.200803212851406,0,687,0.709710743801653,0.0743801652892562,4,25.980242664,0.572940398
3.43,7.03314,6.17587,1.1388095928185,1.85889,0.35586,0.191437,48.5943775100402,28.3132530120482,4.01606425702811,14.4578313253012,3.6144578313253,0.803212851405622,0.200803212851406,0,687,0.709710743801653,0.0743801652892562,4,37.88291287,0.5201194887
3.29,5.49944,3.65816,1.50333500995036,1.54078,0.49228,0.319501,44.0528634361233,17.4008810572687,0.440528634361234,29.9559471365639,7.04845814977974,0.881057268722467,0.220264317180617,0,643,0.80375,0.16,4.25,24.8424536643,1.0235317086
5.2,7.54626,6.93403,1.08829353204414,1.06545,0.5976,0.560892,42.2110552763819,35.929648241206,0.50251256281407,16.0804020100502,4.02010050251256,1.00502512562814,0.251256281407035,0,387,0.575892857142857,0.0952380952380952,4,24.2220614583,2.3504006868
4.82,8.234,4.2142,1.95387024820844,1.41698,0.59128,0.417283,40,6.52173913043478,11.304347826087,31.304347826087,8.69565217391304,1.73913043478261,0.434782608695652,0,677,0.919836956521739,0.217391304347826,3.6,55.8257608116,4.4958771242
0.84,18.45827,6.58719,2.80214628695999,0.567386,0.79248,1.39672,56.6959921798632,19.5014662756598,0.0977517106549365,18.7683284457478,4.69208211143695,0.195503421309873,0.0488758553274682,0,961.5,0.828879310344828,0.0827586206896552,4,16.0671141243,1.6067683038
7.35,15.93628,9.34264,1.70575768733463,0.778183,0.6671,0.857254,36.5930599369085,35.0157728706625,8.2018927444795,11.3564668769716,0.946372239747634,6.30914826498423,1.57728706624606,0,485,0.522629310344828,0.0258620689655172,12,16.837370764,1.0430542878
7.23,15.94546,13.91701,1.14575329039787,0.791163,0.6653,0.840914,36.5930599369085,35.0157728706625,8.2018927444795,16.403785488959,0.946372239747634,2.52365930599369,0.315457413249211,0,485,0.522629310344828,0.0258620689655172,17.3333333333333,18.1746871836,1.144972224
3.35,13.7204,6.44607,2.1284906927787,0.70944,0.76948,1.08463,39.8406374501992,26.8924302788845,5.1792828685259,20.7171314741036,6.37450199203187,0.796812749003984,0.199203187250996,0,133.5,0.6675,0.16,3.25,13.6696953659,1.0350312309
6.84,14.98995,7.96636,1.8816561139592,0.638323,0.789,1.23605,42.9752066115703,26.0330578512397,0.826446280991736,21.4876033057851,6.61157024793388,1.65289256198347,0.413223140495868,0,291,0.699519230769231,0.153846153846154,3.25,14.0847159698,0.9456169469
6.84,14.85706,7.70694,1.92775083236667,0.654426,0.77646,1.18647,42.9752066115703,26.0330578512397,0.826446280991736,21.4876033057851,6.61157024793388,1.65289256198347,0.413223140495868,0,291,0.699519230769231,0.153846153846154,3.25,14.6389190638,0.9476719578
6.66,7.20449,6.50754,1.10709884226605,0.965966,0.5716,0.591739,40.2366863905325,30.4733727810651,5.32544378698225,18.9349112426036,3.55029585798817,1.18343195266272,0.29585798816568,0,677,0.622242647058823,0.0882352941176471,5.33333333333333,19.9423038456,3.7384124212
3.49,9.96944,6.18712,1.61132158419426,0.718583,0.6659,0.926686,51.1695906432749,31.140350877193,2.92397660818713,11.4035087719298,2.63157894736842,0.584795321637427,0.146198830409357,0,975,0.696428571428571,0.0514285714285714,4.33333333333333,18.1270994436,2.5250886731
2.37,9.299,8.11112,1.14645079841008,0.886985,0.68318,0.770228,47.7211796246649,29.8927613941019,0.268096514745308,18.230563002681,3.2171581769437,0.536193029490617,0.134048257372654,0,979,0.6875,0.0674157303370786,5.66666666666667,21.7512337969,1.8796040928
0.85,18.88528,7.91526,2.38593299525221,0.533625,0.78232,1.46605,53.3988533988534,30.0982800982801,0.0819000819000819,13.2678132678133,2.94840294840295,0.163800163800164,0.040950040950041,0,937.5,0.718941717791411,0.0552147239263804,4.5,14.341982091,1.4130344226
2.99,10.45647,7.25484,1.44130952577865,0.714152,0.70096,0.981528,53.4059945504087,30.3814713896458,4.63215258855586,8.71934604904632,2.17983651226158,0.544959128065395,0.136239782016349,0,562,0.716836734693878,0.0408163265306122,4,20.3300982167,1.93194002
1.47,9.89603,6.43173,1.53862646597416,0.881818,0.64328,0.729493,42.6450742240216,39.8785425101215,0.134952766531714,9.7165991902834,3.23886639676113,1.07962213225371,0.0674763832658569,3.23886639676113,337.5,0.534018987341772,0.0759493670886076,3,31.2573812218,2.3668219412
2.23,16.55076,14.41667,1.14802932993542,0.492053,0.79072,1.60698,54.0084388185654,31.9620253164557,0.210970464135021,7.59493670886076,2.53164556962025,1.05485232067511,0.105485232067511,2.53164556962025,361.5,0.7060546875,0.046875,3,24.3195619264,1.6907503745
4.7,9.40831,6.38183,1.47423387962387,0.89588,0.6957,0.776555,46.0606060606061,19.0909090909091,0.606060606060606,29.0909090909091,3.63636363636364,1.21212121212121,0.303030303030303,0,965,0.793585526315789,0.0789473684210526,8,18.8869945778,3.3087437704
4.69,9.55833,6.46911,1.47753400390471,0.895725,0.69404,0.774836,46.0606060606061,19.0909090909091,0.606060606060606,29.0909090909091,3.63636363636364,1.21212121212121,0.303030303030303,0,965,0.793585526315789,0.0789473684210526,8,18.7955457763,3.0367189596
15.06,6.94141,2.79492,2.48358092539321,1.15192,0.51308,0.445412,37.8378378378378,34.4594594594595,12.1621621621622,8.10810810810811,1.35135135135135,2.7027027027027,0.675675675675676,2.7027027027027,489,0.545758928571429,0.0357142857142857,6,34.1707557951,1.7339700284
5.12,10.71116,6.72932,1.59171506184875,0.860424,0.69372,0.806253,44.0677966101695,26.8361581920904,0.564971751412429,22.5988700564972,4.51977401129944,1.12994350282486,0.282485875706215,0,218,0.698717948717949,0.102564102564103,5,25.5222955402,2.7986181602
5.12,10.86493,6.66544,1.63003942725461,0.852425,0.69536,0.815743,44.0677966101695,26.8361581920904,0.564971751412429,22.5988700564972,4.51977401129944,1.12994350282486,0.282485875706215,0,218,0.698717948717949,0.102564102564103,5,25.2831654355,2.5325148088
8.43,13.8394,10.88839,1.27102353975197,0.591919,0.748,1.26369,65.9340659340659,8.24175824175824,1.0989010989011,17.5824175824176,2.1978021978022,4.3956043956044,0.549450549450549,0,338.5,0.940277777777778,0.0333333333333333,8,16.1880812896,0.5485130799
9.14,9.24639,4.34376,2.1286604232278,1.50677,0.55784,0.370223,43.0555555555556,22.9166666666667,1.38888888888889,25,4.16666666666667,2.77777777777778,0.694444444444444,0,547,0.735215053763441,0.0967741935483871,6,45.682987948,3.3440285907
3.63,10.21317,6.80397,1.50106041031927,0.755904,0.69822,0.923688,45.016077170418,35.8520900321543,5.46623794212219,10.2893890675241,2.57234726688103,0.643086816720257,0.160771704180064,0,338,0.603571428571429,0.0571428571428571,4,17.386614383,1.8649445568
3.46,12.53233,8.71823,1.43748559053845,0.564584,0.77804,1.37808,43.4504792332268,35.6230031948882,4.15335463258786,12.779552715655,3.19488817891374,0.638977635782748,0.159744408945687,0,322,0.591911764705882,0.0735294117647059,4,13.4754959524,0.8389711303
3.03,12.96071,10.42327,1.24343991856682,0.511874,0.75062,1.46642,51.9721577726218,38.8631090487239,5.80046403712297,0,0.928074245939675,0.464037122969838,0.116009280742459,1.85614849187935,562,0.627232142857143,0.0178571428571429,0,12.9986824548,0.9321360015
0.49,17.38519,6.8397,2.54180592716055,0.746523,0.67618,0.905772,53.0395756833945,35.5569155446756,0.0407996736026112,9.54712362301102,1.71358629130967,0.0815993472052224,0.0203998368013056,0,1729.5,0.665192307692308,0.0323076923076923,5.57142857142857,19.1539140826,0.9933351576
8.89,8.95121,6.85278,1.30621587151492,0.909677,0.7164,0.787532,43.3734939759036,23.4939759036145,6.02409638554217,19.2771084337349,4.81927710843374,2.40963855421687,0.602409638554217,0,421,0.730902777777778,0.111111111111111,4,19.3254943086,1.6071435946
3.92,7.78276,7.14973,1.08853900776673,1.08315,0.5336,0.492635,49.8316498316498,34.8484848484849,4.37710437710438,8.08080808080808,2.02020202020202,0.673400673400673,0.168350168350168,0,771,0.651182432432432,0.0405405405405405,4,27.9759203007,2.0644166105
0.41,20.46539,10.14244,2.01779749251659,0.592717,0.776,1.30923,44.7788417692658,23.8714090287278,3.32877336981304,21.6142270861833,3.00957592339261,0.0911992704058368,0.0227998176014592,3.28317373461012,1441.5,0.733961303462322,0.0672097759674134,7.18181818181818,16.0388628296,1.2040172273
12.14,9.09168,6.13482,1.48197991139104,0.903825,0.66376,0.73439,36.3636363636364,40.3409090909091,10.2272727272727,5.68181818181818,4.54545454545455,2.27272727272727,0.568181818181818,0,257.5,0.447048611111111,0.125,1.25,26.1913939773,2.2866582243
2.6,12.96894,6.68043,1.94133311777835,0.741875,0.7289,0.98251,48.4507042253521,29.1549295774648,0.28169014084507,18.0281690140845,3.38028169014084,0.563380281690141,0.140845070422535,0,241.5,0.70203488372093,0.0697674418604651,5.33333333333333,15.4761445394,1.4432991082
14.23,7.56175,2.46812,3.06376918464256,1.4754,0.4463,0.302494,24.2424242424242,29.5454545454545,19.6969696969697,18.1818181818182,4.54545454545455,3.03030303030303,0.757575757575758,0,151,0.393229166666667,0.1875,4,32.3875627839,0.8693453302
9.8,8.23023,7.18751,1.14507388511459,0.967086,0.6066,0.627245,39.6396396396396,35.5855855855856,8.10810810810811,0,1.8018018018018,12.6126126126126,2.25225225225225,0,389,0.552556818181818,0.0454545454545455,0,35.4573283506,4.2958143989
7.76,11.45785,9.81282,1.16764090241134,0.658847,0.71672,1.08784,45.0331125827815,36.7549668874172,5.96026490066225,0,1.32450331125828,9.27152317880795,1.65562913907285,0,645,0.592830882352941,0.0294117647058824,0,25.3394505573,3.582831289
7.76,8.93596,2.41671,3.69757231939289,1.40244,0.43588,0.310802,48.6692015209125,35.361216730038,0.760456273764259,11.4068441064639,1.90114068441065,1.52091254752852,0.380228136882129,0,653,0.6376953125,0.0390625,6,31.6227863683,1.3265862705
5.92,7.30568,2.63791,2.76949554761156,1.71915,0.39254,0.228334,43.1654676258993,25.5395683453237,0.719424460431655,23.021582733813,2.87769784172662,1.43884892086331,0.359712230215827,2.87769784172662,1353,0.7046875,0.0666666666666667,8,29.9197491031,0.3326762456
3.92,7.49912,6.81499,1.1003860607279,1.44889,0.4307,0.297263,48.0565371024735,40.8127208480565,0.353356890459364,8.48056537102473,1.41342756183746,0.706713780918728,0.176678445229682,0,783.5,0.576102941176471,0.0294117647058824,6,31.5408003685,1.0703702694
3.78,10.95713,7.53793,1.45359933032013,0.770021,0.6639,0.862184,49.554367201426,25.1336898395722,0.35650623885918,19.2513368983957,4.81283422459893,0.71301247771836,0.17825311942959,0,416,0.748201438848921,0.0971223021582734,4,19.2683378754,3.4301757853
5.64,9.24222,8.76144,1.05487454117131,1.02336,0.60004,0.586346,50.2857142857143,31.7142857142857,0.571428571428571,13.7142857142857,2.28571428571429,1.14285714285714,0.285714285714286,0,362.5,0.68655303030303,0.0454545454545455,6,28.175670037,2.9231529015
6.01,7.88091,3.96309,1.98857709514545,1.5894,0.47456,0.298578,35.7723577235772,25.609756097561,7.31707317073171,22.7642276422764,3.2520325203252,4.8780487804878,0.40650406504065,0,340,0.643939393939394,0.0909090909090909,7,24.8547709189,1.4766956062
2.53,10.61163,7.23975,1.4657453641355,1.2191,0.58434,0.479321,33.0383480825959,23.4513274336283,26.8436578171091,10.6194690265487,5.30973451327434,0.589970501474926,0.147492625368732,0,290,0.647321428571429,0.160714285714286,2,23.1324475808,0.9357061487
7.39,14.13574,9.59334,1.47349515392971,0.938425,0.64856,0.691116,42.2764227642276,25.609756097561,0.813008130081301,24.390243902439,4.8780487804878,1.6260162601626,0.40650406504065,0,581,0.698317307692308,0.115384615384615,5,23.8211795456,2.2935833892
6.66,14.9052,13.24395,1.12543463241707,0.391257,0.8391,2.14463,50.2994011976048,33.2335329341317,2.9940119760479,9.58083832335329,2.39520958083832,1.19760479041916,0.29940119760479,0,451,0.671130952380952,0.0476190476190476,4,13.0470373554,1.0300002255
6.66,14.20527,12.71741,1.11699394766702,0.385568,0.84006,2.17876,50.2994011976048,33.2335329341317,2.9940119760479,9.58083832335329,2.39520958083832,1.19760479041916,0.29940119760479,0,451,0.671130952380952,0.0476190476190476,4,13.5137662508,1.0070257496
6.77,14.21883,11.30757,1.25746115213083,0.384411,0.83372,2.16882,50.2994011976048,33.2335329341317,2.9940119760479,9.58083832335329,2.39520958083832,1.19760479041916,0.29940119760479,0,451,0.671130952380952,0.0476190476190476,4,12.7886139937,0.9916681982
1.3,9.73766,9.10235,1.06979626140502,1.00837,0.67576,0.670153,39.9494310998736,34.3236409608091,10.2402022756005,10.1137800252845,5.05689001264223,0.252844500632111,0.0632111251580278,0,722,0.57120253164557,0.126582278481013,2,29.2030327337,2.7272508389
1.31,8.50313,5.45718,1.55815457800549,1.00142,0.63828,0.637378,39.766081871345,37.3684210526316,9.47368421052632,9.35672514619883,3.74269005847953,0.233918128654971,0.0584795321637427,0,722,0.530882352941176,0.0941176470588235,2.5,22.8453393334,2.4015039843
